band_pos	base_score	move_score	stay_score	action	tb_value
# base=0 from=0 to=84 band_start=0 band_end=84
# start
110	15.3799257278442383	38963.6914062500000000	38965.3789062500000000	move	0
111	15.4500637054443359	38977.1601562500000000	38979.1406250000000000	move	0
112	16.8741493225097656	38992.1093750000000000	38994.0351562500000000	move	0
113	16.8863830566406250	39007.4765625000000000	39008.9960937500000000	move	0
114	17.0212383270263672	39023.3476562500000000	39024.4960937500000000	move	0
115	17.2430667877197266	39038.5000000000000000	39040.5898437500000000	move	0
116	14.0106277465820312	39050.5234375000000000	39052.5117187500000000	move	0
117	13.9994850158691406	39061.3945312500000000	39064.5234375000000000	move	0
118	13.9105024337768555	39071.0585937500000000	39075.3046875000000000	move	0
119	13.7223606109619141	39082.7929687500000000	39084.7812500000000000	move	0
120	13.8439550399780273	39094.5625000000000000	39096.6367187500000000	move	0
121	14.0887517929077148	39106.6328125000000000	39108.6523437500000000	move	0
122	13.7223606109619141	39118.5976562500000000	39120.3554687500000000	move	0
123	13.8328790664672852	39130.5273437500000000	39132.4296875000000000	move	0
124	13.9216127395629883	39142.2929687500000000	39144.4492187500000000	move	0
125	13.8439550399780273	39154.3164062500000000	39156.1367187500000000	move	0
126	13.7886161804199219	39166.2031250000000000	39168.1054687500000000	move	0
127	13.7996778488159180	39177.9921875000000000	39180.0039062500000000	move	0
128	13.8550348281860352	39189.8750000000000000	39191.8476562500000000	move	0
129	14.1334886550903320	39215.9492187500000000	39204.0078125000000000	stay	1
130	15.2401237487792969	39243.2304687500000000	39219.2460937500000000	stay	2
131	15.3682508468627930	39271.0351562500000000	39234.6132812500000000	stay	3
132	14.9854774475097656	39298.5000000000000000	39249.5976562500000000	stay	4
133	15.2866516113281250	39326.1328125000000000	39264.8828125000000000	stay	5
134	15.4617691040039062	39354.0468750000000000	39280.3437500000000000	stay	6
135	14.9624347686767578	39381.5195312500000000	39295.3046875000000000	stay	7
136	14.9279003143310547	39408.7890625000000000	39310.2343750000000000	stay	8
137	15.0431613922119141	39436.1562500000000000	39325.2773437500000000	stay	9
138	15.2052698135375977	39463.7304687500000000	39340.4843750000000000	stay	10
139	15.0778255462646484	39491.2265625000000000	39355.5625000000000000	stay	11
140	15.2866516113281250	39518.8867187500000000	39370.8476562500000000	stay	12
141	15.2750129699707031	39546.6132812500000000	39386.1210937500000000	stay	13
142	15.4851922988891602	39574.5468750000000000	39401.6054687500000000	stay	14
143	15.6496629714965820	39602.7148437500000000	39417.2539062500000000	stay	15
144	15.5555744171142578	39630.8476562500000000	39432.8085937500000000	stay	16
145	14.7329769134521484	39658.1250000000000000	39447.5429687500000000	stay	17
146	14.9970054626464844	39685.3750000000000000	39462.5390625000000000	stay	18
147	14.9163990020751953	39712.6445312500000000	39477.4570312500000000	stay	19
148	15.0431613922119141	39740.0078125000000000	39492.5000000000000000	stay	20
149	14.8704385757446289	39767.2460937500000000	39507.3710937500000000	stay	21
150	14.8704385757446289	39794.4218750000000000	39522.2421875000000000	stay	22
151	14.8474845886230469	39821.5742187500000000	39537.0898437500000000	stay	23
152	15.0662660598754883	39848.9375000000000000	39552.1562500000000000	stay	24
153	14.8016262054443359	39876.1093750000000000	39566.9570312500000000	stay	25
154	14.7787256240844727	39903.1679687500000000	39581.7343750000000000	stay	26
155	14.9163990020751953	39930.3593750000000000	39596.6523437500000000	stay	27
156	14.8934097290039062	39957.5742187500000000	39611.5468750000000000	stay	28
157	14.8589591979980469	39984.7460937500000000	39626.4062500000000000	stay	29
158	14.9049024581909180	40011.9531250000000000	39641.3125000000000000	stay	30
159	14.9163990020751953	40039.1875000000000000	39656.2304687500000000	stay	31
160	15.1704607009887695	40066.6796875000000000	39671.4023437500000000	stay	32
161	14.7901735305786133	40093.8750000000000000	39686.1914062500000000	stay	33
162	14.9970054626464844	40121.1484375000000000	39701.1875000000000000	stay	34
# rest
163	14.8704385757446289	NA	39716.0585937500000000	stay	35
164	14.9970054626464844	NA	39731.0546875000000000	stay	36
165	14.9624347686767578	NA	39746.0156250000000000	stay	37
166	14.9970054626464844	NA	39761.0117187500000000	stay	38
167	15.1588659286499023	NA	39776.1718750000000000	stay	39
# base=203 from=25305 to=25545 band_start=2232 band_end=2472
# start
0	34.1716079711914062	37445.1953125000000000	NA	move	0
# overlap
1	33.7897682189941406	37458.5898437500000000	37478.9843750000000000	move	0
2	33.5134086608886719	37471.5507812500000000	37492.1015625000000000	move	0
3	34.0151367187500000	37484.7656250000000000	37505.5664062500000000	move	0
4	35.2415618896484375	37498.7968750000000000	37520.0078125000000000	move	0
5	35.1179466247558594	37512.5429687500000000	37533.9140625000000000	move	0
6	37.0312881469726562	37528.7656250000000000	37549.5742187500000000	move	0
7	38.0712547302246094	37545.3750000000000000	37566.8359375000000000	move	0
8	37.5950965881347656	37561.0078125000000000	37582.9687500000000000	move	0
9	37.8144950866699219	37577.6757812500000000	37598.8242187500000000	move	0
10	38.5319252014160156	37594.1835937500000000	37616.2070312500000000	move	0
11	38.8838920593261719	37610.3085937500000000	37633.0664062500000000	move	0
12	38.7355041503906250	37626.5820312500000000	37649.0429687500000000	move	0
13	38.8653259277343750	37643.1523437500000000	37665.4492187500000000	move	0
14	38.5319252014160156	37659.0546875000000000	37681.6835937500000000	move	0
15	38.4580345153808594	37674.8281250000000000	37697.5117187500000000	move	0
16	38.4211158752441406	37690.6093750000000000	37713.2500000000000000	move	0
17	38.6429061889648438	37706.4843750000000000	37729.2539062500000000	move	0
18	38.7725753784179688	37722.5429687500000000	37745.2578125000000000	move	0
19	38.8467674255371094	37738.7148437500000000	37761.3906250000000000	move	0
20	38.8467674255371094	37754.9492187500000000	37777.5625000000000000	move	0
21	38.6984519958496094	37770.9804687500000000	37793.6484375000000000	move	0
22	38.7355041503906250	37787.0468750000000000	37809.7148437500000000	move	0
23	38.7911148071289062	37803.0898437500000000	37825.8398437500000000	move	0
24	38.8838920593261719	37819.1914062500000000	37841.9726562500000000	move	0
25	38.7911148071289062	37835.2578125000000000	37857.9843750000000000	move	0
26	38.8096618652343750	37851.3828125000000000	37874.0664062500000000	move	0
27	38.7911148071289062	37867.4609375000000000	37890.1757812500000000	move	0
28	38.6429061889648438	37883.3359375000000000	37906.1054687500000000	move	0
29	38.8282127380371094	37899.4843750000000000	37922.1640625000000000	move	0
30	38.8096618652343750	37915.5117187500000000	37938.2929687500000000	move	0
31	38.8467674255371094	37931.6015625000000000	37954.3593750000000000	move	0
32	38.6614189147949219	37947.5976562500000000	37970.2617187500000000	move	0
33	38.7355041503906250	37963.6445312500000000	37986.3320312500000000	move	0
34	38.9210319519042969	37979.8281250000000000	38002.5664062500000000	move	0
35	38.5874023437500000	37995.5820312500000000	38018.4140625000000000	move	0
36	38.9581909179687500	38011.9531250000000000	38034.5390625000000000	move	0
37	38.7540359497070312	38027.9335937500000000	38050.7070312500000000	move	0
38	38.8838920593261719	38044.0390625000000000	38066.8164062500000000	move	0
39	38.8653259277343750	38060.2578125000000000	38082.9062500000000000	move	0
40	38.7911148071289062	38076.2382812500000000	38099.0507812500000000	move	0
41	38.6614189147949219	38092.2226562500000000	38114.8984375000000000	move	0
42	38.7911148071289062	38108.2968750000000000	38131.0156250000000000	move	0
43	38.8282127380371094	38124.3359375000000000	38147.1250000000000000	move	0
44	38.7911148071289062	38140.3632812500000000	38163.1289062500000000	move	0
45	38.7169761657714844	38156.4179687500000000	38179.0820312500000000	move	0
46	38.8096618652343750	38172.5273437500000000	38195.2265625000000000	move	0
47	38.7725753784179688	38188.5351562500000000	38211.3007812500000000	move	0
48	38.8653259277343750	38204.6679687500000000	38227.4023437500000000	move	0
49	38.7911148071289062	38220.7382812500000000	38243.4609375000000000	move	0
50	38.6984519958496094	38236.7109375000000000	38259.4375000000000000	move	0
51	38.3657684326171875	38252.4023437500000000	38275.0781250000000000	move	0
52	38.5874023437500000	38268.3359375000000000	38290.9882812500000000	move	0
53	38.4211158752441406	38283.9843750000000000	38306.7578125000000000	move	0
54	34.3633308410644531	38295.6562500000000000	38318.3476562500000000	move	0
55	32.7933769226074219	38307.2187500000000000	38328.4492187500000000	move	0
56	33.1867103576660156	38318.6640625000000000	38340.4062500000000000	move	0
57	33.1352729797363281	38328.8359375000000000	38351.8007812500000000	move	0
58	34.0846405029296875	38341.6406250000000000	38362.9218750000000000	move	0
59	34.2238426208496094	38355.0859375000000000	38375.8632812500000000	move	0
60	35.0297813415527344	38369.3164062500000000	38390.1171875000000000	move	0
61	34.9945487976074219	38383.4921875000000000	38404.3125000000000000	move	0
62	34.5380973815917969	38396.9804687500000000	38418.0312500000000000	move	0
63	34.8361968994140625	38411.0039062500000000	38431.8164062500000000	move	0
64	34.3982429504394531	38423.9921875000000000	38445.4023437500000000	move	0
65	34.4157104492187500	38437.1328125000000000	38458.4062500000000000	move	0
66	34.9593315124511719	38451.0000000000000000	38472.0937500000000000	move	0
67	34.2935523986816406	38463.7851562500000000	38485.2929687500000000	move	0
68	34.7483863830566406	38477.5859375000000000	38498.5351562500000000	move	0
69	33.7724647521972656	38490.2070312500000000	38511.3593750000000000	move	0
70	34.5906105041503906	38503.6835937500000000	38524.7968750000000000	move	0
71	34.3458786010742188	38516.8281250000000000	38538.0312500000000000	move	0
72	34.6782188415527344	38530.1562500000000000	38551.5078125000000000	move	0
73	34.6256408691406250	38543.8984375000000000	38564.7812500000000000	move	0
74	35.6670646667480469	38558.3359375000000000	38579.5664062500000000	move	0
75	35.7738304138183594	38572.7109375000000000	38594.1093750000000000	move	0
76	36.0772209167480469	38587.4218750000000000	38608.7890625000000000	move	0
77	35.5071983337402344	38601.7226562500000000	38622.9296875000000000	move	0
78	36.0593261718750000	38616.3554687500000000	38637.7812500000000000	move	0
79	37.3035621643066406	38631.9375000000000000	38653.6601562500000000	move	0
80	37.9978065490722656	38647.6757812500000000	38669.9335937500000000	move	0
81	37.9244270324707031	38663.7851562500000000	38685.6015625000000000	move	0
82	38.2183761596679688	38680.3398437500000000	38702.0039062500000000	move	0
83	38.1447753906250000	38696.2695312500000000	38718.4843750000000000	move	0
84	38.4395713806152344	38712.2578125000000000	38734.7109375000000000	move	0
85	38.1447753906250000	38727.9218750000000000	38750.4023437500000000	move	0
86	38.1999702453613281	38743.6601562500000000	38766.1210937500000000	move	0
87	38.1815719604492188	38759.3789062500000000	38781.8398437500000000	move	0
88	38.2367858886718750	38774.9921875000000000	38797.6171875000000000	move	0
89	38.1080055236816406	38790.5937500000000000	38813.1015625000000000	move	0
90	37.7961883544921875	38805.9023437500000000	38828.3906250000000000	move	0
91	37.3399505615234375	38820.8515625000000000	38843.2421875000000000	move	0
92	33.3756637573242188	38831.8554687500000000	38854.2265625000000000	move	0
93	33.7378654479980469	38844.4296875000000000	38865.5937500000000000	move	0
94	33.9110260009765625	38856.2031250000000000	38878.3398437500000000	move	0
95	33.8590316772460938	38867.3710937500000000	38890.0625000000000000	move	0
96	33.5651397705078125	38880.2460937500000000	38900.9375000000000000	move	0
97	33.7551612854003906	38893.2578125000000000	38914.0000000000000000	move	0
98	33.4444999694824219	38905.7343750000000000	38926.7031250000000000	move	0
99	33.9804153442382812	38918.8632812500000000	38939.7148437500000000	move	0
100	33.4961776733398438	38931.4257812500000000	38952.3593750000000000	move	0
101	33.5651397705078125	38944.2031250000000000	38964.9921875000000000	move	0
102	34.2761154174804688	38957.7968750000000000	38978.4804687500000000	move	0
103	34.2935523986816406	38970.8398437500000000	38992.0898437500000000	move	0
104	34.4856224060058594	38984.4843750000000000	39005.3242187500000000	move	0
105	34.5906105041503906	38998.2812500000000000	39019.0742187500000000	move	0
106	36.7058639526367188	39013.8671875000000000	39034.9882812500000000	move	0
107	36.7239074707031250	39028.8320312500000000	39050.5898437500000000	move	0
108	36.9226570129394531	39044.3984375000000000	39065.7539062500000000	move	0
109	37.2490272521972656	39060.5976562500000000	39081.6484375000000000	move	0
110	32.4193382263183594	39070.9179687500000000	39093.0156250000000000	move	0
111	32.4023857116699219	39082.9257812500000000	39103.3203125000000000	move	0
112	32.2669410705566406	39093.6601562500000000	39115.1914062500000000	move	0
113	31.9800567626953125	39103.0390625000000000	39125.6406250000000000	move	0
114	32.1655464172363281	39114.9570312500000000	39135.2031250000000000	move	0
115	32.5381240844726562	39127.1015625000000000	39147.4960937500000000	move	0
116	31.9800567626953125	39138.6132812500000000	39159.0820312500000000	move	0
117	32.1486625671386719	39150.7460937500000000	39170.7617187500000000	move	0
118	32.2838592529296875	39162.8125000000000000	39183.0312500000000000	move	0
119	32.1655464172363281	39174.4570312500000000	39194.9765625000000000	move	0
120	32.0811614990234375	39186.3984375000000000	39206.5390625000000000	move	0
121	32.0980377197265625	39198.3007812500000000	39218.4960937500000000	move	0
122	32.1824340820312500	39210.1757812500000000	39230.4843750000000000	move	0
123	32.6060943603515625	39222.4804687500000000	39242.7812500000000000	move	0
124	34.2761154174804688	39238.2851562500000000	39256.7578125000000000	move	0
125	34.4681396484375000	39253.7148437500000000	39272.7539062500000000	move	0
126	33.8936920166015625	39268.5078125000000000	39287.6093750000000000	move	0
127	34.3458786010742188	39283.9453125000000000	39302.8554687500000000	move	0
128	34.6081237792968750	39299.4921875000000000	39318.5546875000000000	move	0
129	33.8590316772460938	39314.2031250000000000	39333.3515625000000000	move	0
130	33.8070793151855469	39329.1132812500000000	39348.0117187500000000	move	0
131	33.9804153442382812	39344.2148437500000000	39363.0937500000000000	move	0
132	34.2238426208496094	39359.5000000000000000	39378.4375000000000000	move	0
133	34.0325012207031250	39374.5156250000000000	39393.5312500000000000	move	0
134	34.3458786010742188	39389.9101562500000000	39408.8632812500000000	move	0
135	34.3284301757812500	39405.1757812500000000	39424.2382812500000000	move	0
136	34.6431617736816406	39420.7656250000000000	39439.8203125000000000	move	0
137	34.8889503479003906	39436.4960937500000000	39455.6562500000000000	move	0
138	34.7483863830566406	39452.0039062500000000	39471.2460937500000000	move	0
139	33.5134086608886719	39466.3203125000000000	39485.5156250000000000	move	0
140	33.9110260009765625	39481.4531250000000000	39500.2304687500000000	move	0
141	33.7897682189941406	39496.3281250000000000	39515.2421875000000000	move	0
142	33.9804153442382812	39511.4375000000000000	39530.3085937500000000	move	0
143	33.7205734252929688	39526.2187500000000000	39545.1562500000000000	move	0
144	33.7205734252929688	39541.0898437500000000	39559.9375000000000000	move	0
145	33.6860046386718750	39555.9296875000000000	39574.7773437500000000	move	0
146	34.0151367187500000	39571.1054687500000000	39589.9453125000000000	move	0
147	33.6169090270996094	39585.7734375000000000	39604.7226562500000000	move	0
148	33.5823898315429688	39600.5390625000000000	39619.3554687500000000	move	0
149	33.7897682189941406	39615.5234375000000000	39634.3281250000000000	move	0
150	33.7551612854003906	39630.4062500000000000	39649.2773437500000000	move	0
151	33.7032890319824219	39645.2500000000000000	39664.1093750000000000	move	0
152	33.7724647521972656	39660.1796875000000000	39679.0234375000000000	move	0
153	33.7897682189941406	39675.1015625000000000	39693.9687500000000000	move	0
154	34.1716079711914062	39690.4023437500000000	39709.2734375000000000	move	0
155	33.5996475219726562	39705.0039062500000000	39724.0039062500000000	move	0
156	33.9110260009765625	39720.1015625000000000	39738.9140625000000000	move	0
157	33.7205734252929688	39734.9062500000000000	39753.8203125000000000	move	0
158	33.9110260009765625	39749.9687500000000000	39768.8164062500000000	move	0
159	33.8590316772460938	39764.9140625000000000	39783.8281250000000000	move	0
160	33.9110260009765625	39779.9257812500000000	39798.8242187500000000	move	0
161	34.1542053222656250	39795.1640625000000000	39814.0781250000000000	move	0
162	33.7551612854003906	39809.9257812500000000	39828.9179687500000000	move	0
# rest
163	33.9457130432128906	NA	39843.8710937500000000	stay	1
164	33.6341743469238281	NA	39877.5039062500000000	stay	2
165	33.9110260009765625	NA	39911.4140625000000000	stay	3
166	33.6687278747558594	NA	39945.0820312500000000	stay	4
167	33.7897682189941406	NA	39978.8710937500000000	stay	5
168	33.8243904113769531	NA	40012.6953125000000000	stay	6
169	34.0151367187500000	NA	40046.7109375000000000	stay	7
170	33.7205734252929688	NA	40080.4296875000000000	stay	8
171	33.3240814208984375	NA	40113.7539062500000000	stay	9
172	33.6514434814453125	NA	40147.4062500000000000	stay	10
173	33.8243904113769531	NA	40181.2304687500000000	stay	11
174	33.8417091369628906	NA	40215.0703125000000000	stay	12
175	33.6341743469238281	NA	40248.7031250000000000	stay	13
176	33.6687278747558594	NA	40282.3710937500000000	stay	14
177	33.9110260009765625	NA	40316.2812500000000000	stay	15
178	33.7897682189941406	NA	40350.0703125000000000	stay	16
179	33.9630622863769531	NA	40384.0351562500000000	stay	17
180	33.7724647521972656	NA	40417.8085937500000000	stay	18
181	33.8243904113769531	NA	40451.6328125000000000	stay	19
182	33.3756637573242188	NA	40485.0078125000000000	stay	20
183	33.7724647521972656	NA	40518.7812500000000000	stay	21
184	33.6341743469238281	NA	40552.4140625000000000	stay	22
185	33.7551612854003906	NA	40586.1679687500000000	stay	23
186	33.7032890319824219	NA	40619.8710937500000000	stay	24
187	33.4617233276367188	NA	40653.3320312500000000	stay	25
188	33.8763580322265625	NA	40687.2070312500000000	stay	26
189	33.6687278747558594	NA	40720.8750000000000000	stay	27
190	34.0151367187500000	NA	40754.8906250000000000	stay	28
191	34.0846405029296875	NA	40788.9765625000000000	stay	29
192	33.6514434814453125	NA	40822.6289062500000000	stay	30
193	33.9977722167968750	NA	40856.6250000000000000	stay	31
194	33.7897682189941406	NA	40890.4140625000000000	stay	32
195	33.9977722167968750	NA	40924.4101562500000000	stay	33
196	33.7551612854003906	NA	40958.1640625000000000	stay	34
197	34.2064285278320312	NA	40992.3710937500000000	stay	35
198	33.9283676147460938	NA	41026.3007812500000000	stay	36
199	33.8590316772460938	NA	41060.1601562500000000	stay	37
200	34.0151367187500000	NA	41094.1757812500000000	stay	38
201	34.1020278930664062	NA	41128.2773437500000000	stay	39
202	33.4444999694824219	NA	41161.7226562500000000	stay	40
203	33.8243904113769531	NA	41195.5468750000000000	stay	41
204	34.1368103027343750	NA	41229.6835937500000000	stay	42
205	34.2761154174804688	NA	41263.9609375000000000	stay	43
206	33.7551612854003906	NA	41297.7148437500000000	stay	44
207	33.7897682189941406	NA	41331.5039062500000000	stay	45
208	33.6341743469238281	NA	41365.1367187500000000	stay	46
209	33.8936920166015625	NA	41399.0312500000000000	stay	47
210	33.9110260009765625	NA	41432.9414062500000000	stay	48
211	33.7205734252929688	NA	41466.6601562500000000	stay	49
212	33.9283676147460938	NA	41500.5898437500000000	stay	50
213	33.7724647521972656	NA	41534.3632812500000000	stay	51
214	33.8417091369628906	NA	41568.2031250000000000	stay	52
215	33.6860046386718750	NA	41601.8906250000000000	stay	53
216	34.1020278930664062	NA	41635.9921875000000000	stay	54
217	33.5651397705078125	NA	41669.5585937500000000	stay	55
218	33.5306472778320312	NA	41703.0898437500000000	stay	56
219	34.0151367187500000	NA	41737.1054687500000000	stay	57
220	33.9283676147460938	NA	41771.0351562500000000	stay	58
221	33.8417091369628906	NA	41804.8750000000000000	stay	59
222	33.8763580322265625	NA	41838.7500000000000000	stay	60
223	33.7205734252929688	NA	41872.4687500000000000	stay	61
224	33.9630622863769531	NA	41906.4335937500000000	stay	62
225	33.8417091369628906	NA	41940.2734375000000000	stay	63
226	33.7724647521972656	NA	41974.0468750000000000	stay	64
227	33.7724647521972656	NA	42007.8203125000000000	stay	65
228	33.8417091369628906	NA	42041.6601562500000000	stay	66
229	33.9283676147460938	NA	42075.5898437500000000	stay	67
230	34.5906105041503906	NA	42110.1796875000000000	stay	68
231	35.2592391967773438	NA	42145.4375000000000000	stay	69
232	35.0474052429199219	NA	42180.4843750000000000	stay	70
233	35.2415618896484375	NA	42215.7265625000000000	stay	71
234	35.0121612548828125	NA	42250.7382812500000000	stay	72
235	35.2062225341796875	NA	42285.9453125000000000	stay	73
236	34.9593315124511719	NA	42320.9062500000000000	stay	74
237	34.9417266845703125	NA	42355.8476562500000000	stay	75
238	34.8713645935058594	NA	42390.7187500000000000	stay	76
239	35.0121612548828125	NA	42425.7304687500000000	stay	77
# base=204 from=25545 to=25773 band_start=2256 band_end=2484
# start
0	22.3620338439941406	37825.4531250000000000	NA	move	0
# overlap
1	22.2916870117187500	37841.4843750000000000	37847.7460937500000000	move	0
2	22.3057518005371094	37857.5625000000000000	37863.7890625000000000	move	0
3	22.2916870117187500	37873.6757812500000000	37879.8554687500000000	move	0
4	22.1793708801269531	37889.6406250000000000	37895.8554687500000000	move	0
5	22.3198165893554688	37905.6562500000000000	37911.9609375000000000	move	0
6	22.3057518005371094	37921.7890625000000000	37927.9609375000000000	move	0
7	22.3338851928710938	37937.8437500000000000	37944.1210937500000000	move	0
8	22.1933956146240234	37953.7968750000000000	37960.0390625000000000	move	0
9	22.2495365142822266	37969.8476562500000000	37976.0468750000000000	move	0
10	22.3902034759521484	37986.0351562500000000	37992.2382812500000000	move	0
11	22.1373252868652344	38001.9648437500000000	38008.1718750000000000	move	0
12	22.4183883666992188	38018.0000000000000000	38024.3828125000000000	move	0
13	22.2635822296142578	38034.2148437500000000	38040.2617187500000000	move	0
14	22.3620338439941406	38050.2968750000000000	38056.5781250000000000	move	0
15	22.3479576110839844	38066.3867187500000000	38072.6445312500000000	move	0
16	22.2916870117187500	38082.5507812500000000	38088.6796875000000000	move	0
17	22.1933956146240234	38098.4335937500000000	38104.7460937500000000	move	0
18	22.2916870117187500	38114.5156250000000000	38120.7265625000000000	move	0
19	22.3198165893554688	38130.6171875000000000	38136.8359375000000000	move	0
20	22.2916870117187500	38146.6289062500000000	38152.9101562500000000	move	0
21	22.2354946136474609	38162.5976562500000000	38168.8632812500000000	move	0
22	22.3057518005371094	38178.7226562500000000	38184.9023437500000000	move	0
23	22.2776336669921875	38194.8046875000000000	38201.0000000000000000	move	0
24	22.3479576110839844	38210.8828125000000000	38217.1523437500000000	move	0
25	22.2916870117187500	38226.9609375000000000	38233.1757812500000000	move	0
26	22.2214565277099609	38242.9609375000000000	38249.1835937500000000	move	0
27	21.9695320129394531	38258.6796875000000000	38264.9296875000000000	move	0
28	22.1373252868652344	38274.5390625000000000	38280.8164062500000000	move	0
29	22.0114231109619141	38290.3476562500000000	38296.5507812500000000	move	0
30	18.9675998687744141	38302.9531250000000000	38309.3164062500000000	move	0
31	17.8059234619140625	38313.4609375000000000	38320.7578125000000000	move	0
32	18.0960674285888672	38325.3164062500000000	38331.5585937500000000	move	0
33	18.0580902099609375	38336.7226562500000000	38343.3750000000000000	move	0
34	18.7606906890869141	38347.5976562500000000	38355.4843750000000000	move	0
35	18.8640003204345703	38360.5039062500000000	38366.4609375000000000	move	0
36	19.4635581970214844	38374.5507812500000000	38379.9687500000000000	move	0
37	19.4372959136962891	38388.7539062500000000	38393.9882812500000000	move	0
38	19.0974941253662109	38402.5898437500000000	38407.8515625000000000	move	0
39	19.3193321228027344	38416.3007812500000000	38421.9101562500000000	move	0
40	18.9935417175292969	38429.9960937500000000	38435.2929687500000000	move	0
41	19.0065193176269531	38443.0000000000000000	38449.0039062500000000	move	0
42	19.4110507965087891	38456.5429687500000000	38462.4101562500000000	move	0
43	18.9157676696777344	38469.9140625000000000	38475.4570312500000000	move	0
44	19.2539539337158203	38483.0390625000000000	38489.1679687500000000	move	0
45	18.5292720794677734	38496.1132812500000000	38501.5664062500000000	move	0
46	19.1365489959716797	38509.3437500000000000	38515.2500000000000000	move	0
47	18.9546337127685547	38522.6367187500000000	38528.2968750000000000	move	0
48	19.2017307281494141	38536.0312500000000000	38541.8398437500000000	move	0
49	19.1626071929931641	38549.3203125000000000	38555.1953125000000000	move	0
50	19.9393215179443359	38563.8359375000000000	38569.2578125000000000	move	0
51	20.0191726684570312	38578.3554687500000000	38583.8554687500000000	move	0
52	20.2462882995605469	38592.9570312500000000	38598.6015625000000000	move	0
53	19.8198432922363281	38607.2421875000000000	38612.7773437500000000	move	0
54	20.2328891754150391	38621.9570312500000000	38627.4765625000000000	move	0
55	21.1675491333007812	38637.5234375000000000	38643.1250000000000000	move	0
56	21.6913051605224609	38653.6289062500000000	38659.2148437500000000	move	0
57	21.6358680725097656	38669.3125000000000000	38675.2656250000000000	move	0
58	21.8580303192138672	38685.6445312500000000	38691.1718750000000000	move	0
59	21.8023815155029297	38702.1406250000000000	38707.4453125000000000	move	0
60	22.0253925323486328	38718.2968750000000000	38724.1679687500000000	move	0
61	21.8023815155029297	38734.0585937500000000	38740.0976562500000000	move	0
62	21.8441123962402344	38749.7656250000000000	38755.9023437500000000	move	0
63	21.8301982879638672	38765.4921875000000000	38771.5976562500000000	move	0
64	21.8719520568847656	38781.2500000000000000	38787.3632812500000000	move	0
65	21.7745857238769531	38796.7656250000000000	38803.0234375000000000	move	0
66	21.5390338897705078	38812.1328125000000000	38818.3046875000000000	move	0
67	21.1949596405029297	38827.0976562500000000	38833.3281250000000000	move	0
68	18.2356605529785156	38839.0859375000000000	38845.3320312500000000	move	0
69	18.5036468505859375	38850.3593750000000000	38857.5898437500000000	move	0
70	18.6319465637207031	38863.0625000000000000	38868.9921875000000000	move	0
71	18.5934123992919922	38874.7968750000000000	38881.6562500000000000	move	0
72	18.3757915496826172	38885.7460937500000000	38893.1718750000000000	move	0
73	18.5164566040039062	38898.7617187500000000	38904.2617187500000000	move	0
74	18.2865543365478516	38911.5429687500000000	38917.0468750000000000	move	0
75	18.6833896636962891	38924.4179687500000000	38930.2265625000000000	move	0
76	18.3247737884521484	38937.1875000000000000	38942.7421875000000000	move	0
77	18.3757915496826172	38949.8007812500000000	38955.5625000000000000	move	0
78	18.9028205871582031	38963.1054687500000000	38968.7031250000000000	move	0
79	18.9157676696777344	38976.7109375000000000	38982.0195312500000000	move	0
80	19.0584812164306641	38989.8984375000000000	38995.7695312500000000	move	0
81	19.1365489959716797	39003.6210937500000000	39009.0351562500000000	move	0
82	20.7179088592529297	39019.0000000000000000	39024.3398437500000000	move	0
83	20.7314624786376953	39034.5976562500000000	39039.7304687500000000	move	0
84	20.8808574676513672	39049.7109375000000000	39055.4765625000000000	move	0
85	21.1264743804931641	39065.5234375000000000	39070.8359375000000000	move	0
86	17.5305881500244141	39078.1289062500000000	39083.0546875000000000	move	0
87	17.5181236267089844	39088.4375000000000000	39095.6484375000000000	move	0
88	17.4185676574707031	39100.3437500000000000	39105.8554687500000000	move	0
89	17.2079582214355469	39110.8671875000000000	39117.5507812500000000	move	0
90	17.3440914154052734	39120.3828125000000000	39128.2109375000000000	move	0
91	17.6179637908935547	39132.5742187500000000	39138.0000000000000000	move	0
92	17.2079582214355469	39144.3085937500000000	39149.7812500000000000	move	0
93	17.3316936492919922	39155.9453125000000000	39161.6406250000000000	move	0
94	17.4310016632080078	39168.1757812500000000	39173.3750000000000000	move	0
95	17.3440914154052734	39180.1562500000000000	39185.5195312500000000	move	0
96	17.2821445465087891	39191.7382812500000000	39197.4375000000000000	move	0
97	17.2945270538330078	39203.6914062500000000	39209.0312500000000000	move	0
